2023-02-04 11:04:56,257 INFO    Thread-17 :18492 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\Abhinav\Desktop\RecSystem (1)\RecSystem\wandb\run-20230204_110442-quo70p6v\files\output.log
2023-02-04 11:04:58,284 INFO    Thread-17 :18492 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\Abhinav\Desktop\RecSystem (1)\RecSystem\wandb\run-20230204_110442-quo70p6v\files\output.log
2023-02-04 11:04:58,299 DEBUG   HandlerThread:18492 [handler.py:handle_request():144] handle_request: keepalive
2023-02-04 11:04:59,151 DEBUG   HandlerThread:18492 [handler.py:handle_request():144] handle_request: status_report
2023-02-04 11:05:00,301 INFO    Thread-17 :18492 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\Abhinav\Desktop\RecSystem (1)\RecSystem\wandb\run-20230204_110442-quo70p6v\files\output.log
2023-02-04 11:05:00,454 DEBUG   HandlerThread:18492 [handler.py:handle_request():144] handle_request: partial_history
2023-02-04 11:05:00,456 DEBUG   SenderThread:18492 [sender.py:send():334] send: history
2023-02-04 11:05:00,457 DEBUG   SenderThread:18492 [sender.py:send_request():361] send_request: summary_record
2023-02-04 11:05:00,460 INFO    SenderThread:18492 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2023-02-04 11:05:01,312 INFO    Thread-17 :18492 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\Abhinav\Desktop\RecSystem (1)\RecSystem\wandb\run-20230204_110442-quo70p6v\files\wandb-summary.json
2023-02-04 11:05:02,315 INFO    Thread-17 :18492 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\Abhinav\Desktop\RecSystem (1)\RecSystem\wandb\run-20230204_110442-quo70p6v\files\output.log
2023-02-04 11:05:03,335 DEBUG   HandlerThread:18492 [handler.py:handle_request():144] handle_request: keepalive
2023-02-04 11:05:04,169 DEBUG   HandlerThread:18492 [handler.py:handle_request():144] handle_request: status_report
2023-02-04 11:05:04,330 INFO    Thread-17 :18492 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\Abhinav\Desktop\RecSystem (1)\RecSystem\wandb\run-20230204_110442-quo70p6v\files\output.log
2023-02-04 11:05:06,349 INFO    Thread-17 :18492 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\Abhinav\Desktop\RecSystem (1)\RecSystem\wandb\run-20230204_110442-quo70p6v\files\output.log
2023-02-04 11:05:08,360 INFO    Thread-17 :18492 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\Abhinav\Desktop\RecSystem (1)\RecSystem\wandb\run-20230204_110442-quo70p6v\files\output.log
2023-02-04 11:05:08,373 DEBUG   HandlerThread:18492 [handler.py:handle_request():144] handle_request: keepalive
2023-02-04 11:05:09,354 DEBUG   HandlerThread:18492 [handler.py:handle_request():144] handle_request: status_report
2023-02-04 11:05:10,390 INFO    Thread-17 :18492 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\Abhinav\Desktop\RecSystem (1)\RecSystem\wandb\run-20230204_110442-quo70p6v\files\output.log
2023-02-04 11:05:10,962 DEBUG   HandlerThread:18492 [handler.py:handle_request():144] handle_request: partial_history
2023-02-04 11:05:10,963 DEBUG   SenderThread:18492 [sender.py:send():334] send: history
2023-02-04 11:05:10,964 DEBUG   SenderThread:18492 [sender.py:send_request():361] send_request: summary_record
2023-02-04 11:05:10,967 INFO    SenderThread:18492 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2023-02-04 11:05:11,394 INFO    Thread-17 :18492 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\Abhinav\Desktop\RecSystem (1)\RecSystem\wandb\run-20230204_110442-quo70p6v\files\wandb-summary.json
2023-02-04 11:05:12,409 INFO    Thread-17 :18492 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\Abhinav\Desktop\RecSystem (1)\RecSystem\wandb\run-20230204_110442-quo70p6v\files\output.log
2023-02-04 11:05:13,408 DEBUG   HandlerThread:18492 [handler.py:handle_request():144] handle_request: keepalive
2023-02-04 11:05:14,367 DEBUG   HandlerThread:18492 [handler.py:handle_request():144] handle_request: status_report
2023-02-04 11:05:14,428 INFO    Thread-17 :18492 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\Abhinav\Desktop\RecSystem (1)\RecSystem\wandb\run-20230204_110442-quo70p6v\files\output.log
2023-02-04 11:05:16,457 INFO    Thread-17 :18492 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\Abhinav\Desktop\RecSystem (1)\RecSystem\wandb\run-20230204_110442-quo70p6v\files\output.log
2023-02-04 11:05:18,475 DEBUG   HandlerThread:18492 [handler.py:handle_request():144] handle_request: keepalive
2023-02-04 11:05:20,526 INFO    Thread-17 :18492 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\Abhinav\Desktop\RecSystem (1)\RecSystem\wandb\run-20230204_110442-quo70p6v\files\config.yaml
2023-02-04 11:05:21,465 DEBUG   HandlerThread:18492 [handler.py:handle_request():144] handle_request: partial_history
2023-02-04 11:05:21,468 DEBUG   SenderThread:18492 [sender.py:send():334] send: history
2023-02-04 11:05:21,468 DEBUG   SenderThread:18492 [sender.py:send_request():361] send_request: summary_record
2023-02-04 11:05:21,474 INFO    SenderThread:18492 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2023-02-04 11:05:21,531 INFO    Thread-17 :18492 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\Abhinav\Desktop\RecSystem (1)\RecSystem\wandb\run-20230204_110442-quo70p6v\files\wandb-summary.json
2023-02-04 11:05:22,548 INFO    Thread-17 :18492 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\Abhinav\Desktop\RecSystem (1)\RecSystem\wandb\run-20230204_110442-quo70p6v\files\output.log
